Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,MSFT,MSFT,MSFT,MSFT,MSFT,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19,61.322818823899055,61.92095707014921,61.32232147635889,61.64278793334961,16554000,53.58873104429388,54.011145717722584,53.192868297664376,53.33528518676758,88242400,91.0510025024414,91.62850189208984,90.8949966430664,91.07499694824219,40630000,133.47218057364287,135.44143466297538,133.25337778954074,134.2047119140625,35772100,187.7750241324273,190.20358083986184,187.2674067562529,189.24807739257812,10392700
2019-09-20,61.388507887029945,61.84432884313555,60.88790286937097,61.19941329956055,37692000,53.43664893268685,53.72147526283461,52.492853249204686,52.55561065673828,221652400,91.08550262451172,91.53150177001953,89.0459976196289,89.70800018310547,106838000,134.1476091264444,134.7564623376227,131.52193237502652,132.65402221679688,39167300,189.765649125556,192.1942059191559,187.2375553405282,189.0390625,19934200
2019-09-23,61.036687532769655,61.68907086187214,60.89785163131741,61.440757751464844,20798000,52.85009486276398,53.06492269024206,52.536300455068584,52.794578552246094,76662000,88.8499984741211,89.63500213623047,88.36599731445312,89.26499938964844,58446000,132.45423840852231,132.83478074597855,131.70269088088082,132.36862182617188,17139300,188.45181723443682,189.20826185373613,184.34120106849136,185.9436492919922,13327600
2019-09-24,61.70499236171319,62.058800097043886,60.24397886952391,60.62664794921875,35804000,53.35216457100263,53.70458061816006,52.42526723714453,52.543540954589844,124763200,89.53050231933594,89.7854995727539,86.77749633789062,87.08049774169922,92320000,133.52924627357805,133.84318824834307,130.21860788291895,130.69427490234375,29773200,187.09820999956568,187.1579261186867,179.54381718650876,180.4296417236328,18546600
2019-09-25,60.51119855388717,62.10408507320061,60.17231883953287,62.000579833984375,26798000,52.75354825236944,53.46561782079942,52.413201900566875,53.352169036865234,87613600,87.36799621582031,88.6500015258789,86.1500015258789,88.41649627685547,69864000,130.80844455062723,133.14873292753683,129.4099822003167,132.5779266357422,21382000,180.59883153499985,182.55959165936068,177.03562316654745,181.9425048828125,18068300
2019-09-26,61.81147901413591,61.93738007443879,61.29793541535028,61.81894302368164,23166000,53.10354395421572,53.33044150405339,52.82113009425691,53.07699203491211,75334000,88.1395034790039,88.16850280761719,86.57499694824219,86.99199676513672,70736000,132.6540665571342,133.35804469887051,131.70273218941662,132.7491912841797,17456600,180.47941513130485,180.54907887643816,176.83657989364033,179.26513671875,16083300
2019-09-27,61.845814686480516,61.95330249790836,60.47088794572688,61.00583267211914,34122000,53.233883887799145,53.33526661530435,52.44698729609294,52.8187141418457,101408000,87.4000015258789,87.45600128173828,85.69100189208984,86.27249908447266,78144000,133.32954127235845,133.52932792982136,129.99987010021465,131.02731323242188,22477700,179.64333845293348,179.9120609654577,174.83599385070116,176.2692413330078,14656200
2019-09-30,60.739603724612536,61.07848342422584,60.382314573246774,60.766475677490234,24470000,53.32079469698778,54.20907424874938,53.29424277248276,54.061832427978516,103909600,86.34950256347656,86.87300109863281,85.46099853515625,86.79550170898438,52894000,131.33170401184458,132.44476340932042,131.07483968436262,132.26400756835938,17280900,177.03560733344855,177.83185757252483,176.02040308615616,177.24462890625,10740000
2019-10-01,60.83365463798817,61.349688761144805,59.99068475401643,60.01307678222656,24504000,54.327347946053216,55.087692767101416,54.11734503640622,54.211483001708984,139223200,87.30000305175781,87.77999877929688,86.42050170898438,86.78250122070312,61690000,132.8633822384747,133.42466612007988,130.33282893726164,130.39942932128906,21466600,178.30961927805242,178.99638498734498,174.05966035374882,174.98529052734375,17073000
2019-10-02,59.54034128334951,59.65280257378493,58.35251968193036,58.615760803222656,33030000,53.84216325130935,53.967681745148056,52.60388402866276,52.852508544921875,138449200,86.38700103759766,86.44450378417969,85.25,85.6614990234375,66022000,129.619293337286,129.73344880366227,127.07923259695177,128.09715270996094,30521700,174.01982452677828,175.70189919197665,172.2780337506373,173.7809600830078,16151700
2019-10-03,58.88547063760738,59.26664766500783,57.88027810307407,59.18852233886719,28368000,52.72457064170894,53.33526472378757,51.92802050967,53.30147171020508,114426000,85.6500015258789,86.25,84.25299835205078,86.22100067138672,69364000,128.38256599587913,130.09497070733468,126.73676165585712,129.64784240722656,24132900,174.74641861977977,178.9963773630579,172.81551661711975,178.53854370117188,16086300
2019-10-04,59.430365213638524,60.33454303160639,59.26515471503386,60.2598991394043,24282000,54.464923276753645,54.91147725992179,54.04250874035877,54.79561233520508,138478800,86.3010025024414,87.02899932861328,85.96150207519531,86.98249816894531,49438000,130.09496160556228,131.52196301257027,129.78101955407544,131.39828491210938,22897700,178.707743551942,180.13102820825586,177.26454846214372,179.603515625,10430200
2019-10-07,60.06284316174378,60.65551061541909,59.93147127003151,60.12504577636719,17040000,54.61700127015362,55.500448423989305,54.51320605441516,54.80768966674805,122306000,86.58149719238281,87.3915023803711,86.18499755859375,86.63300323486328,43094000,130.46596067858468,131.45534177657552,130.35180522933368,130.44692993164062,15303700,179.15563388008397,180.33009130121425,177.25458989787018,178.83712768554688,9178300
2019-10-08,59.65329799245355,60.05636969243587,59.1910077673382,59.22335433959961,20086000,54.508369894441785,55.04905810759887,54.148712787312526,54.16560745239258,111820000,86.12449645996094,86.3499984741211,85.25,85.27549743652344,50840000,130.40890496149677,131.05580530469754,129.019950524317,129.06752014160156,25550500,177.423785619308,179.52388832032804,176.88632541518453,176.9161834716797,9466900
2019-10-09,59.7806958327471,60.135498274495816,59.62095614545092,59.83393859863281,15948000,54.800445556640625,54.98389284474855,54.464927844066246,54.800445556640625,74770400,85.98049926757812,86.49749755859375,85.71800231933594,86.09950256347656,40870000,130.77042679523225,131.95007210478525,130.30426773555422,131.51246643066406,19749900,178.31958194750192,179.87226171308285,177.1053036308888,179.00634765625,7556900
2019-10-10,59.64483996544831,60.49178865187307,59.608017264987346,60.185752868652344,12842000,55.017692723618254,55.62355834225525,54.865625963352564,55.5390739440918,113013600,86.26200103759766,86.91449737548828,85.6875,86.01300048828125,51504000,131.75032803971095,132.87289584931588,131.52200252016826,132.3306427001953,17654600,179.47414925059118,180.75809134333625,178.32953464106544,179.1855010986328,8605000
2019-10-11,60.91029017398665,61.14516729649289,60.39326133663835,60.49626922607422,22330000,56.22941507530571,57.36148675350635,56.07493217425429,57.01631546020508,166795600,87.14600372314453,87.27249908447266,86.49299621582031,86.59600067138672,65100000,133.30092880210756,134.1666463128101,132.71110630814627,132.88233947753906,25446000,181.2955496651338,185.61520277706444,181.28560204135576,183.32598876953125,14930500
2019-10-14,60.4057044302206,61.00235065423196,60.3056844195841,60.59878158569336,13296000,56.70009978999221,57.479759006706715,56.6445834807475,56.93423843383789,96427600,86.44550323486328,87.09449768066406,86.0999984741211,86.82150268554688,38204000,132.89192954642732,133.46272158359798,132.73020441008498,132.7587432861328,13304300,183.33594015270683,183.7539681681342,181.71359658533171,182.42025756835938,7006000
2019-10-15,60.78439513005125,62.059795491927765,60.75553378536166,61.81645965576172,27584000,57.059753733218436,57.363890864446056,56.69527167001342,56.80147933959961,87360000,87.10700225830078,88.82250213623047,87.03099822998047,88.36900329589844,62234000,133.2438805707064,134.88968485548526,133.00604699421544,134.68040466308594,19695700,182.93781705373354,189.48695280561785,182.79847438612796,188.00393676757812,15039100
2019-10-16,61.79506003803422,62.411114187695446,61.6318389271353,61.854278564453125,22986000,56.33079051000604,56.78217314249817,56.28975639489996,56.57217025756836,73903200,88.66649627685547,89.31199645996094,88.5260009765625,88.87149810791016,55268000,133.9383097994006,134.12858821566965,132.73963416441316,133.57681274414062,20751600,187.4366169552316,188.810133185586,186.02326466883702,188.6608428955078,10516900
2019-10-17,62.27227521559036,62.88683729225916,62.19613928341153,62.341941833496094,20958000,56.74596541300883,57.001827362623146,56.3670011149469,56.79182815551758,67585200,89.82450103759766,89.94249725341797,89.10099792480469,89.3740005493164,52948000,134.09052128951467,134.53764942044987,132.2544536798397,132.891845703125,21460600,189.40732829008516,189.94478853170787,187.8845065537403,189.4969024658203,9603000
2019-10-18,62.43599650689909,62.606180482721385,61.71195719870584,61.924442291259766,31624000,56.625266163079154,57.34699283310995,56.55285151232374,57.064579010009766,97433600,89.38999938964844,89.6989974975586,87.45999908447266,87.87550354003906,67250000,132.95845055499342,133.18677596820183,129.91418429324725,130.7228240966797,32273500,189.33765417173728,190.59175341273507,183.0572559043437,184.97821044921875,16874200
2019-10-21,62.13792549368344,62.37727875619499,61.70449658002862,61.91797637939453,18094000,57.33251433236794,58.17010228765901,57.28423912314232,58.054237365722656,87247200,88.48300170898438,89.29399871826172,88.25,89.28299713134766,42608000,131.7122527995967,131.75982242573644,130.34232885755833,131.69322204589844,20078200,186.1626157001383,189.01916327208448,185.8739827306141,188.86985778808594,8122600
2019-10-22,61.92792296968553,62.13941336458305,61.69752577540214,61.764705657958984,22862000,58.21112936027573,58.46216262778934,57.83940255954976,57.92147445678711,82293600,89.40750122070312,89.48899841308594,88.0999984741211,88.2864990234375,42234000,132.20691901670997,133.19630022812208,129.62879686798826,129.7334442138672,27431000,189.108720673442,189.75566548507203,180.64859369594592,181.48464965820312,19537600
2019-10-23,61.71544803167187,62.60270473414098,61.71544803167187,62.58230209350586,21282000,58.43803216609602,58.71320490183366,58.22561683213634,58.6987190246582,75828800,88.06500244140625,88.50250244140625,87.0999984741211,88.1084976196289,42764000,130.21866099345624,130.76091406833518,129.01046220680792,130.56114196777344,29844600,181.15620019092214,185.5057111980063,181.1462525675178,185.2767791748047,12300400
2019-10-24,62.65594482421875,62.84454204630071,62.31955186056283,62.65594482421875,20224000,59.01976951659409,59.089771716355514,58.3680448380092,58.7952880859375,69275200,88.55449676513672,89.41699981689453,88.01349639892578,89.03900146484375,88922000,132.60647823412518,133.58635133338677,131.92151642467127,133.1297149658203,37029300,183.7539682427725,185.85407113195666,181.94251350851803,185.50572204589844,11413500
2019-10-25,62.302135888568934,63.098332375099034,62.160315904617626,62.91421127319336,27104000,58.69389853918105,59.55562229686441,58.626312506545595,59.51941680908203,73477200,84.87750244140625,88.21050262451172,84.75,88.06649780273438,192528000,132.55893238007639,134.2713372106556,132.42574614415415,133.88128662109375,25959700,184.9582869543269,188.11341489491383,184.2217527725275,187.0086212158203,8061200
2019-10-28,63.44667002822979,64.6529011856017,63.31281139212287,64.14234161376953,65428000,59.722177118919156,60.163902502037004,59.553212031072555,60.11562728881836,96572800,87.40299987792969,88.93499755859375,87.125,88.85399627685547,74178000,137.3726846971497,138.58088347733715,136.52599764242257,137.17291259765625,35280100,186.32185868312075,188.6409306861893,184.21180827140668,188.51153564453125,13657900
2019-10-29,63.49642290986027,63.73528260041262,62.48177321649212,62.73307418823242,52654000,60.096323630873314,60.28459956308395,58.55149452474422,58.725284576416016,142839600,88.7405014038086,88.8499984741211,87.79049682617188,88.135498046875,45538000,137.0682111370127,137.46776969452617,135.70779590233548,135.87904357910156,20589500,190.79080711164804,191.62686312518983,187.58591053919255,188.42196655273438,13574900
2019-10-30,62.45889331015774,63.09933274921264,62.23496540100879,62.73507308959961,29204000,59.080110114785,59.21045725080775,58.223214893254514,58.718040466308594,124522000,88.01200103759766,89.11900329589844,87.95600128173828,88.99949645996094,48988000,136.53546757729208,137.94343791352705,135.8409832657835,137.57241821289062,18496600,188.67079588719415,189.5566204036889,185.10758738623434,187.366943359375,28734600
2019-10-31,62.70023024553159,63.024679268615046,62.17673211315313,62.6405143737793,31904000,59.67872163759159,60.14458271630656,57.26974944716811,60.045616149902344,139162000,88.79949951171875,89.5999984741211,88.5739974975586,88.83300018310547,55624000,137.84834746392224,137.87688633435837,136.03130980924124,136.39280700683594,24605100,195.7773060477515,197.16078515367641,187.36694679861597,190.75099182128906,42286500
2019-11-01,62.98885445767771,63.34714211326449,62.68580275238478,63.309818267822266,28812000,60.233895415689204,61.77631172288636,60.14217362403944,61.74976348876953,151125200,89.40049743652344,89.87249755859375,89.260498046875,89.5719985961914,55808000,137.23948318642448,137.39170016085936,136.01226830604102,136.72576904296875,33128400,191.94536913115044,193.1994531501472,189.01915789961282,192.7117462158203,21711800
2019-11-04,63.50190331257212,64.31750397085139,63.50190331257212,64.17369079589844,30632000,62.114235646863584,62.23975780669925,61.64354964645163,62.1552734375,103272000,90.05049896240234,90.75299835205078,90.05049896240234,90.23300170898438,55438000,137.78172273486075,137.9434477937776,137.144330614586,137.51535034179688,16912000,193.6373941191379,196.44415796607126,192.9008598961494,193.8065948486328,16371300
2019-11-05,64.25281131417994,64.55337629628117,64.16224849734684,64.26475524902344,25148000,62.04665305739092,62.32182946949374,61.870450579141114,62.06596755981445,79897600,90.45800018310547,90.51249694824219,89.69999694824219,90.08550262451172,37710000,137.91492376408723,137.96249337858046,136.90651180814737,137.42974853515625,18250200,194.45354022183406,194.83176255182977,192.69185399332287,193.40847778320312,9942000
2019-11-06,64.19756841963653,64.3418751225813,63.80843007608391,64.24334716796875,24626000,61.979080511017536,62.152874239005016,61.641150308354646,62.092529296875,75864400,90.05000305175781,90.125,89.42900085449219,89.78849792480469,40596000,137.3441514725847,137.4868603514444,136.2310918952963,137.0492401123047,16575800,193.11982102471376,193.45822246951911,190.45239996018483,190.65145874023438,10973000
2019-11-07,64.40607288727122,65.81782613405997,64.37970207831445,65.03606414794922,45140000,62.642109461163294,63.031901507679024,62.48958245985028,62.80916213989258,94940400,90.18800354003906,90.29499816894531,89.17400360107422,89.41000366210938,53022000,136.8398975846593,137.82929320755665,136.77331174407962,137.2394561767578,17786700,191.00977999653213,192.5326017601282,188.58122327395193,189.52676391601562,13473000
2019-11-08,64.76635171342497,65.5421455505762,64.76635171342497,65.1385726928711,30392000,62.630005593117765,63.053688413302446,62.18453425736521,62.98106002807617,69986400,89.39450073242188,89.49400329589844,88.7020034790039,89.29399871826172,42466000,136.97311331449566,138.88530461578722,136.76381859976513,138.8567657470703,16732700,189.10873766379973,191.4377574195703,188.81014188267758,189.94479370117188,10760800
2019-11-11,64.88976774009271,64.93455939558233,64.48520774611289,64.60513305664062,17234000,62.53557646830445,63.54515527553596,62.530737039144256,63.47978973388672,81821200,88.9000015258789,89.0,88.35649871826172,88.5824966430664,38920000,138.26693440998721,139.29437727567947,137.68661986129652,138.9994659423828,14362600,189.03905682191868,189.18836230457592,187.6555777310163,188.72056579589844,8631200
2019-11-12,64.6195571175952,65.15599392707894,64.40408792748764,64.5518798828125,28852000,63.322409120625274,63.62262363042443,63.1698895398465,63.42167282104492,87388800,88.73300170898438,89.31099700927734,88.59549713134766,88.9000015258789,40752000,139.16117279947264,140.38840210990983,138.95187810337032,139.91273498535156,18641600,189.10872179415176,194.14498321829487,188.84994690540836,193.55775451660156,17615500
2019-11-13,64.3513378178511,64.81611860553971,64.30008444318155,64.50062561035156,20538000,63.220737546082844,64.1044173295608,63.20621186985133,64.02936553955078,102734400,88.66950225830078,88.75,87.36599731445312,87.65550231933594,59790000,139.5987840482801,140.2837458253063,139.16116393443258,140.1410369873047,16919200,193.7866789756847,194.78198807693343,191.83588164207572,192.2837677001953,10860700
2019-11-14,64.44190403565649,65.47297759820854,64.38915482518563,65.14603424072266,28948000,63.855032219985205,64.12861136008277,63.45556145819264,63.586299896240234,89182800,87.57150268554688,88.32949829101562,87.47799682617188,87.7300033569336,45296000,139.86517194419966,141.18752603198232,139.84614119378435,140.85455322265625,19729800,192.0249730486965,193.119819108925,190.5519198662892,192.2439422607422,9040500
2019-11-15,65.43963310466411,66.35973358154297,65.28238017606306,66.35973358154297,39286000,63.83810102930176,64.34652186335124,63.67589518170433,64.34168243408203,100206400,88.00250244140625,88.08399963378906,86.64299774169922,86.97450256347656,78552000,141.6822197338482,142.69064635238755,141.05435008649928,142.67161560058594,23485700,193.34875844715597,194.38388851315625,192.47289668424767,194.18482971191406,11524300
2019-11-18,66.30001990062904,66.37864637202742,65.49487116594328,65.67799377441406,27984000,64.35134414830495,64.74597548763738,63.97124586979156,64.66608428955078,86703200,86.91500091552734,87.68499755859375,86.135498046875,87.62650299072266,56790000,142.76672505631623,143.2233613908086,141.7297597845337,143.02357482910156,21534000,193.64734002536312,197.6982554350498,192.14442872103075,196.47401428222656,16167200
2019-11-19,66.01587820331358,66.01587820331358,65.2764173172302,65.31722259521484,21864000,64.85977819443546,64.88399011619691,64.25210107233796,64.4699935913086,76167200,87.84950256347656,88.03399658203125,87.15149688720703,87.6395034790039,45416000,143.53731072367168,143.96540821634284,142.89039591030863,143.07115173339844,23935700,196.47401811135134,199.0618279495808,195.93655785826084,198.38502502441406,19056800
2019-11-20,65.25601777446926,65.34807642980218,64.1537892586793,64.78327941894531,28892000,64.28841406592034,64.41914514180829,63.04399371723399,63.71946716308594,106234400,87.45700073242188,88.1259994506836,86.70600128173828,87.27649688720703,55800000,143.48162412266808,143.98754579701912,141.71567578040987,142.82296752929688,25696800,197.64848412722168,198.6537408570649,194.51325133043508,196.58349609375,12355400
2019-11-21,64.65339473556163,65.24406896202287,64.2304139478195,64.69768524169922,25546000,63.84053351333404,63.91800872330465,63.232848879568735,63.433799743652344,121395200,87.1500015258789,87.34349822998047,86.51799774169922,86.7354965209961,53258000,142.61296359360495,142.99480089901772,141.75385514623295,142.6893310546875,18576100,196.49392369755765,198.15608809745288,195.93655302300738,197.00152587890625,12131000
2019-11-22,64.83999673694068,65.0340685601176,64.16124270330835,64.37571716308594,27776000,63.57421683785365,63.717057599656066,63.15053398238384,63.37811279296875,65325200,86.95099639892578,87.32150268554688,86.55000305175781,87.28600311279297,49582000,143.2525621394836,143.47210952165918,142.05934767999807,142.7943572998047,15901800,197.4494211916771,198.36510372764116,196.6929765670723,197.88735961914062,9959800
2019-11-25,64.50461192728618,65.20874217751695,64.47226535307868,64.97137451171875,23590000,63.6032614028735,64.50631370965866,63.55726096383039,64.48936462402344,84020400,87.6624984741211,88.87100219726562,87.66200256347656,88.69200134277344,69724000,143.1856988526597,144.47437596857466,143.10933139873265,144.3598175048828,22420900,198.58406070146282,200.0272557486795,198.3153230125902,198.852783203125,15272300
2019-11-26,65.18385588801307,65.38788227282132,64.89175722790185,65.3376235961914,21910000,64.62735789262125,64.68062116338305,63.55241361974907,63.985782623291016,105207600,88.99600219726562,89.85150146484375,88.9175033569336,89.84700012207031,63624000,144.48392828709726,145.49577164480587,144.4457518398042,145.1234893798828,24620100,199.06181876298055,199.21110905216818,197.11100625673026,198.03665161132812,11735500
2019-11-27,65.45804903163751,65.56852092694777,65.16196400271949,65.29432678222656,18808000,64.2980870213688,64.87914352574064,64.23272148942515,64.84524536132812,65235600,90.05000305175781,91.2249984741211,89.8655014038086,90.92549896240234,60512000,145.40985480089222,145.57213018174707,144.63665434157087,145.4003143310547,15184400,198.96230430822212,202.18711160473978,198.4845601415128,201.05245971679688,12736600
2019-11-29,65.01914770034297,65.18584644736278,64.85144666514758,64.89424133300781,12802000,64.54503382689174,64.88397850557618,64.37555779332959,64.70240020751953,46617600,90.88899993896484,91.2344970703125,90.03949737548828,90.04000091552734,38468000,145.19032913555853,145.38124052001717,144.40757352399163,144.50303649902344,11977300,200.65433188938263,202.84400899475708,200.26616192609904,200.6941375732422,7985200
2019-12-02,64.81810599777505,64.9614256151184,63.714381692746564,64.13636779785156,26538000,64.70724493258149,64.9445099213031,63.782411673986815,63.95430374145508,94487200,90.22000122070312,90.27749633789062,88.13400268554688,89.08000183105469,78512000,144.91347531428116,144.93257081978192,141.58203060174844,142.7561492919922,27418400,201.18183844298255,201.23159174949927,197.12097538755344,198.7632293701172,11503400
2019-12-03,63.62878751463754,64.552874371491,63.54867280377517,64.42896270751953,25270000,62.538000369149145,62.83336809595727,62.0489520362288,62.814002990722656,114430400,88.0,88.64350128173828,87.36150360107422,88.49800109863281,67618000,140.78974145388634,142.64159774035983,139.98789040561118,142.5270538330078,24066000,196.6730813201595,197.99682903879514,194.1648981729119,197.88735961914062,11595300
2019-12-04,64.99426569726276,65.89844353580985,64.84248737518483,65.63320922851562,35506000,63.206209989944824,63.74852158896931,63.11178570880677,63.36841583251953,67181600,88.70050048828125,89.45449829101562,88.01100158691406,88.03450012207031,53402000,143.31933024644187,143.3575066884707,142.4220309199464,143.04251098632812,17574700,199.06181986336279,199.09167792136535,197.12097015713732,197.7778778076172,8456300
2019-12-05,66.03429224665011,66.08306267903731,65.40331386257036,66.03230285644531,24408000,63.86472648524016,64.37314724066661,63.608096393266514,64.29808807373047,74424400,88.17500305175781,88.17500305175781,87.0,87.02400207519531,56476000,143.23342442576484,143.49116275144036,142.68931180107228,143.11886596679688,17869100,198.92247448917328,200.34575919196072,197.2802205725399,198.42481994628906,9740400
2019-12-06,66.32041976591512,66.80410732217412,66.24478497607045,66.65084075927734,32968000,64.75809983675708,65.61030482632285,64.71451542128803,65.54009246826172,106075600,87.55999755859375,87.72000122070312,87.00650024414062,87.58000183105469,62348000,144.13079292493484,144.97080615535992,143.44350010374504,144.85626220703125,16403500,199.55948001872795,200.62446807477446,199.12154157277283,200.10690307617188,12270600
2019-12-09,66.62447193689093,67.55452702974324,66.48563224473745,66.82998657226562,30842000,65.36819115445321,65.56187172842363,64.13588058559877,64.62251281738281,128042400,87.53299713134766,88.34449768066406,87.28050231933594,87.47550201416016,48856000,144.2071284183246,145.29533938284135,144.05439347736646,144.48394775390625,16687400,199.70877259445834,202.18709781708355,199.2708493307123,200.39553833007812,11954800
2019-12-10,66.67821495613366,67.07929727066904,66.38262347109809,66.82501220703125,17606000,65.02924971296446,65.38514351150229,64.36587856758632,65.00019836425781,90420400,87.37000274658203,87.53350067138672,86.75,86.96050262451172,50286000,144.41712467637416,144.9898734377157,143.91120291561845,144.264404296875,16476100,200.7140370700888,201.10220701221758,199.21111060688355,199.927734375,9475700
2019-12-11,67.09422842768504,67.17334845178318,66.73594076385635,66.89269256591797,20480000,65.0801037595027,65.63452507964419,65.00505196283702,65.55462646484375,78756800,87.08350372314453,87.5,86.7854995727539,87.43599700927734,41952000,144.6557215244063,144.9707317863208,143.50069846298777,144.80845642089844,18856600,199.34051044559442,201.67949296546794,199.34051044559442,201.31121826171875,8036800
2019-12-12,66.84093968464185,67.40673139482124,66.5916356717004,67.10368347167969,29114000,64.83072945357088,65.98798843132002,64.71936347511442,65.72167205810547,137310400,87.5,88.19999694824219,87.27200317382812,88.0165023803711,61918000,144.76076936382785,146.4694605907302,144.15939919346627,146.27854919433594,24612100,201.4008093696665,202.70466190544602,193.1895090129482,195.8270721435547,23734800
2019-12-13,67.07431703244114,67.24599684850061,66.7638051174506,67.02306365966797,33170000,65.72166249795971,66.65134256594871,65.59334745340905,66.61502838134766,133587600,88.25,88.44950103759766,87.75,88.0469970703125,54914000,146.04944023458228,147.8535797960323,145.8871648266387,147.5099334716797,23845400,195.47869876042452,195.87683150785384,192.26385465939134,193.19944763183594,18798000
2019-12-16,67.42763325956065,67.85210231614137,67.20917998851799,67.7112808227539,28128000,67.06292546975874,67.98050330577985,67.05808604111581,67.75534057617188,128186000,88.3499984741211,88.4749984741211,87.85250091552734,88.46050262451172,62904000,148.0635593290115,148.81766426957353,147.78674005264386,148.4644775390625,24144200,194.3539990284115,198.1859296912046,193.8961501910895,196.99156188964844,14911500
2019-12-17,67.79637532919698,67.89191922094004,67.217143807483,67.42216491699219,32948000,67.68514480049657,68.21777017270394,67.49871964004858,67.88851165771484,114158400,88.90049743652344,89.5999984741211,88.86949920654297,89.53299713134766,72888000,148.38812774369853,148.6363256406018,147.43355630171192,147.66265869140625,25425600,197.9072671823086,198.06652029078995,195.20998789826288,197.45938110351562,10175700
2019-12-18,67.52715512249516,67.6480751190235,67.20171518207414,67.27386474609375,23330000,67.7408211469,68.24924196202495,67.57619189657501,67.7262954711914,116028400,89.7509994506836,89.91000366210938,89.11799621582031,89.20149993896484,67028000,147.2903653125848,148.41675253776003,147.17580684356807,147.357177734375,24129200,199.15138092930027,203.34163864399594,199.15138092930027,201.55007934570312,23274400
2019-12-19,67.27386673237294,67.55353552004196,67.11662137714275,67.4992904663086,28922000,67.66818337738994,68.07491701766699,67.53502890572648,67.79407501220703,98369200,89.0250015258789,89.64949798583984,88.7030029296875,89.61399841308594,53056000,147.0039984865665,148.69359397611237,146.7653556318805,148.63632202148438,24958900,201.82875625039657,205.33224815582906,201.56001857004776,205.09336853027344,16514600
2019-12-20,67.8307002019316,67.8754842583036,67.21514342302943,67.2395248413086,50090000,68.32912936938088,68.43080908267822,67.44060294579238,67.65365600585938,275978000,89.98100280761719,90.14849853515625,89.12249755859375,89.32499694824219,103016000,150.201807029263,151.29001778042624,149.18994916800344,150.2590789794922,53477500,206.5067482135611,206.73568026396654,202.47574292295084,205.33229064941406,27306900
2019-12-23,67.61323860659286,67.76849455090249,67.07929240402754,67.21016693115234,19936000,67.91755722257518,68.81818602118693,67.87881962615262,68.75765991210938,98572000,89.41300201416016,89.6500015258789,89.22550201416016,89.6500015258789,42728000,150.93681647800815,150.93681647800815,150.12543957375644,150.2590789794922,17718200,205.73037929374087,207.6115128062618,204.71515980195167,205.2128143310547,13348900
2019-12-24,67.18926817770937,67.27884388622779,66.88871080971033,66.90164184570312,13468000,68.92473860522028,68.97316246615414,68.49621625088663,68.82305145263672,48478800,89.69049835205078,89.77850341796875,89.37899780273438,89.46050262451172,17626000,150.32593243002214,150.54549438663247,149.98228606924812,150.23048400878906,8989200,205.33227908167865,205.81997084156072,204.03837415932344,204.15780639648438,6046300
2019-12-26,67.00714441713126,67.83568750158221,66.95538989758711,67.79935455322266,23662000,68.95618123586748,70.20544090356042,68.92712988822538,70.18849182128906,93121200,90.05049896240234,93.52300262451172,89.9749984741211,93.4384994506836,120108000,150.4022629635619,151.51910972034838,150.24952804837662,151.4618377685547,14520600,204.60570480688463,206.84515034569526,204.34691471369524,206.81527709960938,9350700
2019-12-27,67.87548926268654,68.02726758903803,67.32811081612331,67.40972137451172,23212000,70.48145253927747,71.17145176052892,69.7551391250006,70.16187286376953,146266000,94.14600372314453,95.06999969482422,93.30049896240234,93.48999786376953,123732000,152.20642395398073,152.30188693097045,151.0323050781543,151.7386932373047,18412800,207.69114334998685,207.94991824270406,205.62089864661527,207.1238250732422,10284200
2019-12-30,67.51769834955634,67.52715174912666,66.57370996290571,66.66676330566406,19994000,70.07954307567853,70.86154300911814,69.05302270311626,70.57827758789062,144114400,93.69999694824219,94.19999694824219,92.03099822998047,92.34449768066406,73494000,151.76730155054256,151.79593752529817,149.60996101493558,150.43089294433594,16348400,206.88493927598088,206.92474495551875,202.9435087644576,203.4511260986328,10524300
2019-12-31,66.47169693869652,66.71403806435487,66.28956903294264,66.65084075927734,19514000,70.1933423903923,71.10123409050465,70.09407867790037,71.0939712524414,100805600,92.0999984741211,92.66300201416016,91.61150360107422,92.39199829101562,50130000,149.64817470627386,150.6027461844132,149.34270484177895,150.53591918945312,18369400,203.04306450308314,204.59574433109393,202.6449469220796,204.28720092773438,8953500
2020-01-02,67.09970156760528,68.1083755493164,67.00415768648521,68.1083755493164,27278000,71.72101143907315,72.77659055848162,71.4668047519516,72.716064453125,135480400,93.75,94.90049743652344,93.2074966430664,94.90049743652344,80580000,151.56683443806205,153.4282456163035,151.13728025317593,153.3232421875,22622100,205.78015882073373,208.8058918375868,205.302414699591,208.7959442138672,12077100
2020-01-03,67.07929686090621,68.36066912200879,67.04545444931702,67.7520751953125,23408000,71.9413662942785,72.77178313608746,71.78399981284987,72.0091552734375,146322800,93.2249984741211,94.30999755859375,93.2249984741211,93.74849700927734,75288000,151.12773328370503,152.6836745782892,150.87953542687913,151.41409301757812,21116200,206.2380192300166,209.41304271631276,205.9792291267133,207.691162109375,11188400
